0,857159189228522
0,807192370630657
0,713472083538561
0,652807704104506
0,615869580812831
0,674376877910316
0,677962549806189
0,578997136936329
0,543604482938215
0,549938015262334
0,55293698583597
0,703021273296625
0,679011669895596
0,696586552255886
0,607449614445674
0,49584053374641
0,520006444729493
0,529106265422333
0,516207885347373
0,527792163735449
0,532571048143483
0,462626339034448
0,517561702713422
0,675328014142317
0,750112178488574
0,745752391701933
0,617788655222559
0,589089918620478
0,543082090886508
0,57666731874779
0,566130165828236
0,557775405019568
0,568936067199434
0,536012854851893
0,528289026323037
0,655210971471939
0,716944713451754
0,692028111328326
0,581307978453247
0,534944293520936
0,509294108549726
0,557894855908082
0,593526056464839
0,610969622075394
0,520680784812118
0,501360668089261
0,5273579675914
0,635037678809346
0,756726442340661
0,711593069868994
0,624874693202901
0,556874720942439
0,57343882369817
0,574851860264233
0,594769588969736
0,503825127395679
0,509975376783885
0,488751903600528
0,573255557594501
0,735462908417142
0,826857716673142
0,765911898756882
0,709024681556672
0,55985877478165
0,553545319957894
0,635577815412431
0,663616327451508
0,604117872096021
0,544382132600175
0,531063586056344
0,540574477073525
0,676848224970883
0,776215756777848
0,722820917079217
0,609537438832047
0,542512945594519
0,540012448454199
0,546604089770665
0,552934864973255
0,601353405034118
0,527753861964761
0,509553442929419
0,570531662914928
0,676219978304584
0,75368512520816
0,703531670691425
0,587686143154934
0,563307297555322
0,49954532743141
0,570029018451607
0,513375119715126
0,526697167365659
0,424380892400454
0,439580644171989
0,502141616870998
0,652189543318671
0,728521089101381
0,686385202599451
0,588270558658467
0,513061938987627
0,505811722668047
0,526067069152547
0,545578299171116
0,526680730679622
0,467575089396888
0,461049147694287
0,526589508334536
0,634190276329223
0,684162538474722
0,689153635396027
0,598820719536004
0,523624542259755
0,513939481283437
0,512704220143126
0,544274675555976
0,500501786018889
0,442577187536074
0,46754565653544
0,495916177849892
0,626272176775725
0,623257723904274
0,568336570005487
0,462998173398571
0,414665927259863
0,439457186396867
0,4160084333581
0,381344346199126
0,424496174696736
0,336745431131497
0,39164907613032
0,410202925154452
0,582327052987533
0,681119807433745
0,628792468634713
0,539783065369062
0,457616225044137
0,43881579038174
0,498073095230473
0,514363441740053
0,485197665919887
0,447129972829729
0,417484624502771
0,485046049484171
0,617351804633668
0,684209904408678
0,701177513078401
0,622382891599711
0,553503963134962
0,521010178356811
0,544493831369802
0,636770447212181
0,538868142026298
0,54840116744403
0,536954494331961
0,598358088682561
0,724197569067157
0,774164882532989
0,729744119933373
0,668028664503185
0,570801719433899
0,543456847328149
0,606152259158112
0,596896107318077
0,555398751983385
0,565761842670162
0,560401974853099
0,621476906178386
0,742976300234443
0,873365408183763
0,825684879592059
0,773875078425632
0,734796014919158
0,695269001642255
0,726605950070246
0,677382847330909
0,671242949772618
0,631040583112015
0,649428180064476
0,689573566213486
0,877682612760127
1
0,936374825521169
0,864378393822189
0,763221230926501
0,746491559488196
0,800245838286642
0,837561003838661
0,754141767149271
0,7440726684321
0,706876224061807
0,77018897189766
0,893716782618944
0,94668858090147
0,943131187175123
0,879083748929848
0,787515006366123
0,755720210808368
0,747328192698758
0,79616459146983
0,81726098962888
0,795770817959183
0,787597154448595
0,794255108072599
