-0.093742,-8.4391,30.572
-0.92828,-8.3523,29.765
-1.6707,-8.2524,29.049
-2.3288,-8.1523,28.412
-2.9112,-8.0612,27.844
-3.4262,-7.9851,27.336
-3.8821,-7.928,26.881
-4.2867,-7.8922,26.472
-4.6472,-7.8788,26.104
-4.9704,-7.8881,25.774
-5.2622,-7.9198,25.479
-5.5279,-7.9733,25.216
-5.7725,-8.0474,24.985
-5.9999,-8.141,24.783
-6.2141,-8.2526,24.611
-6.4179,-8.3807,24.467
-6.6142,-8.5236,24.353
-6.8051,-8.6796,24.267
-6.9926,-8.8469,24.21
-7.178,-9.0234,24.183
-7.3625,-9.2071,24.186
-7.547,-9.3958,24.219
-7.7319,-9.5872,24.282
-7.9174,-9.7788,24.376
-8.1035,-9.9679,24.5
-8.29,-10.152,24.655
-8.4762,-10.328,24.839
-8.6613,-10.492,25.052
-8.8444,-10.643,25.293
-9.0242,-10.776,25.559
-9.1994,-10.888,25.85
-9.3683,-10.977,26.163
-9.5291,-11.039,26.493
-9.6802,-11.073,26.839
-9.8194,-11.074,27.195
-9.9449,-11.043,27.557
-10.055,-10.976,27.92
-10.147,-10.874,28.28
-10.22,-10.737,28.629
-10.271,-10.566,28.963
-10.301,-10.361,29.276
-10.307,-10.126,29.562
-10.289,-9.8639,29.818
-10.246,-9.5783,30.037
-10.179,-9.2737,30.218
-10.089,-8.9552,30.356
-9.9755,-8.628,30.45
-9.8408,-8.2973,30.499
-9.6864,-7.9685,30.502
-9.5146,-7.6464,30.46
-9.3278,-7.3359,30.376
-9.1286,-7.0409,30.25
-8.9199,-6.7651,30.086
-8.7044,-6.5114,29.887
-8.4851,-6.2821,29.657
-8.2648,-6.0787,29.399
-8.0462,-5.9022,29.117
-7.8318,-5.7533,28.816
-7.6239,-5.6319,28.498
-7.4247,-5.5376,28.167
-7.236,-5.4698,27.828
-7.0594,-5.4276,27.481
-6.8962,-5.4099,27.132
-6.7476,-5.4157,26.781
-6.6144,-5.4438,26.432
-6.4973,-5.493,26.088
-6.3969,-5.5624,25.749
